timestamp,BTCUSDT_open,BTCUSDT_high,BTCUSDT_low,BTCUSDT_close,BTCUSDT_volume,XRPUSDT_open,XRPUSDT_high,XRPUSDT_low,XRPUSDT_close,XRPUSDT_volume,ETHUSDT_open,ETHUSDT_high,ETHUSDT_low,ETHUSDT_close,ETHUSDT_volume,SOLUSDT_open,SOLUSDT_high,SOLUSDT_low,SOLUSDT_close,SOLUSDT_volume,DOGEUSDT_open,DOGEUSDT_high,DOGEUSDT_low,DOGEUSDT_close,DOGEUSDT_volume,ADAUSDT_open,ADAUSDT_high,ADAUSDT_low,ADAUSDT_close,ADAUSDT_volume,SHIBUSDT_open,SHIBUSDT_high,SHIBUSDT_low,SHIBUSDT_close,SHIBUSDT_volume,DOTUSDT_open,DOTUSDT_high,DOTUSDT_low,DOTUSDT_close,DOTUSDT_volume,BTTUSDT_open,BTTUSDT_high,BTTUSDT_low,BTTUSDT_close,BTTUSDT_volume,LINKUSDT_open,LINKUSDT_high,LINKUSDT_low,LINKUSDT_close,LINKUSDT_volume,ALGOUSDT_open,ALGOUSDT_high,ALGOUSDT_low,ALGOUSDT_close,ALGOUSDT_volume,AVAXUSDT_open,AVAXUSDT_high,AVAXUSDT_low,AVAXUSDT_close,AVAXUSDT_volume
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,0.4648,0.4662,0.4574,0.4645,330734355.0,1830.73,1881.87,1822.94,1870.08,373753.2027,21.95,22.38,21.75,22.25,2566813.09,0.07882,0.0791,0.07754,0.07876,429294264.0,0.3867,0.3947,0.3816,0.3916,62002108.1,9.96e-06,1.012e-05,9.85e-06,1.001e-05,1357156389385.0,5.666,5.757,5.618,5.713,2302881.33,,,,,,6.896,7.013,6.8,6.987,2077200.39,0.1774,0.1795,0.1742,0.1788,17149618.0,16.64,16.97,16.49,16.84,781092.7
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,0.4644,0.4655,0.4497,0.4632,341232638.0,1870.09,1916.52,1842.64,1905.12,465185.2501,22.25,22.3,21.23,22.24,4181975.28,0.07876,0.08072,0.07711,0.07962,666847319.0,0.3917,0.3965,0.3784,0.394,102351994.9,1.001e-05,1.02e-05,9.81e-06,1.011e-05,1648549293278.0,5.712,5.812,5.55,5.778,2833604.94,,,,,,6.987,7.151,6.819,7.129,3262366.57,0.1788,0.1821,0.1743,0.181,23462981.0,16.84,17.37,16.39,17.21,1404905.59
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,0.4633,0.465,0.4547,0.4608,218212542.0,1905.12,1918.26,1866.71,1877.07,354528.6144,22.24,22.49,21.61,21.74,2529635.56,0.07961,0.0797,0.07794,0.07838,521626133.0,0.3941,0.3964,0.3849,0.3873,57027491.2,1.012e-05,1.013e-05,9.87e-06,9.89e-06,1274110970422.0,5.779,5.798,5.619,5.671,1642330.91,,,,,,7.129,7.162,6.959,6.998,1740570.99,0.181,0.1813,0.1752,0.177,22703967.0,17.22,17.27,16.78,16.93,913527.62
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,0.4608,0.4706,0.4545,0.4671,292855620.0,1877.07,1998.36,1875.65,1993.3,546608.875,21.74,23.07,21.56,22.82,3636404.07,0.07837,0.08147,0.07705,0.08017,751560591.0,0.3873,0.397,0.3812,0.3942,77772750.3,9.89e-06,1.004e-05,9.76e-06,9.99e-06,2112846133765.0,5.671,5.901,5.651,5.847,2688794.26,,,,,,6.997,7.28,6.888,7.226,2888965.91,0.1769,0.1832,0.1768,0.1812,29724373.0,16.93,17.73,16.73,17.38,1637028.01
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,0.4671,0.4695,0.4512,0.4582,168649976.0,1993.3,2019.0,1860.0,1896.33,608106.9915,22.82,23.23,21.56,21.91,2849745.66,0.08017,0.08049,0.07566,0.07672,866161917.0,0.3941,0.3968,0.3735,0.3787,85459030.9,9.99e-06,1.005e-05,9.18e-06,9.45e-06,3625632012261.0,5.846,5.894,5.584,5.633,2186936.32,,,,,,7.226,7.279,6.866,6.92,2603213.92,0.1812,0.183,0.172,0.1752,24088285.0,17.38,17.51,16.43,16.58,1231115.03
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,0.4582,0.4601,0.4457,0.449,119401215.0,1896.33,1933.33,1867.59,1870.4,413268.8357,21.91,22.78,21.63,21.66,2954384.97,0.07672,0.07756,0.07617,0.07652,440286253.0,0.3787,0.3833,0.3737,0.376,54439977.1,9.45e-06,9.54e-06,9.3e-06,9.34e-06,1556190141044.0,5.632,5.7,5.601,5.632,1536706.1,,,,,,6.92,6.989,6.858,6.911,1677014.89,0.1751,0.1756,0.173,0.1732,13931730.0,16.58,16.73,16.31,16.41,783994.9
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,0.4491,0.4512,0.41,0.4283,483055933.0,1870.41,1883.97,1810.73,1847.56,625316.6168,21.65,21.81,20.0,20.62,5254424.55,0.07652,0.07711,0.06982,0.07239,1086840054.0,0.376,0.3796,0.3531,0.3653,137827919.2,9.34e-06,9.36e-06,8.32e-06,8.92e-06,3889321105824.0,5.632,5.648,5.17,5.369,5071223.12,,,,,,6.911,6.913,6.394,6.582,5298917.35,0.1733,0.174,0.158,0.1641,51504111.0,16.41,16.5,14.8,15.42,2627129.13
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,0.4283,0.4308,0.4202,0.4289,331497882.0,1847.55,1861.88,1830.99,1846.52,304396.186,20.63,21.0,20.4,20.65,2375473.6,0.07239,0.07333,0.07206,0.0731,581336500.0,0.3653,0.3705,0.3599,0.3633,78130879.7,8.91e-06,9.03e-06,8.7e-06,9e-06,2018003403801.0,5.368,5.412,5.291,5.323,2384156.76,,,,,,6.582,6.633,6.452,6.522,2199712.78,0.1642,0.167,0.163,0.1649,21669172.0,15.42,15.58,15.21,15.31,965502.37
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,0.4289,0.434,0.4119,0.4303,334930240.0,1846.53,1887.47,1790.51,1840.84,639933.3855,20.66,21.31,19.74,20.91,5057170.3,0.0731,0.0747,0.07033,0.07312,830157442.0,0.3633,0.3729,0.3543,0.3693,150971765.6,8.99e-06,9.14e-06,8.61e-06,8.99e-06,3263282853120.0,5.324,5.523,5.209,5.463,3980709.56,,,,,,6.521,6.696,6.3,6.588,4297013.06,0.1649,0.1708,0.1605,0.1688,39316591.0,15.32,15.74,14.66,15.52,2652746.29
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,0.4303,0.4305,0.4114,0.4207,288769811.0,1840.83,1842.02,1772.68,1794.3,522096.0725,20.92,20.93,19.69,20.17,3721715.1,0.07312,0.07317,0.06908,0.07193,786571281.0,0.3693,0.3696,0.3485,0.3598,98458703.7,8.99e-06,9.01e-06,8.51e-06,8.68e-06,1767114263611.0,5.463,5.47,5.18,5.278,2732930.39,,,,,,6.588,6.592,6.212,6.36,3969206.65,0.1687,0.169,0.1587,0.1623,30654626.0,15.52,15.53,14.76,14.95,1333686.77
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,0.4207,0.4446,0.4157,0.4305,408757650.0,1794.31,1818.63,1740.0,1807.45,565539.8309,20.17,20.95,19.8,20.9,3076452.18,0.07193,0.07275,0.06933,0.07235,977393789.0,0.3598,0.371,0.3533,0.3705,109723018.6,8.68e-06,8.85e-06,8.45e-06,8.84e-06,2603385190993.0,5.278,5.35,5.117,5.342,2844970.82,,,,,,6.36,6.64,6.224,6.623,3322966.84,0.1624,0.1648,0.1573,0.1647,33119151.0,14.96,15.22,14.52,15.19,1520092.84
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,0.4305,0.4306,0.4227,0.424,102125283.0,1807.45,1817.03,1785.23,1795.11,212895.4373,20.91,21.29,20.77,20.84,1835421.61,0.07235,0.0724,0.0713,0.07167,331390133.0,0.3705,0.371,0.3622,0.3646,46531257.4,8.84e-06,8.85e-06,8.66e-06,8.72e-06,1426741210569.0,5.342,5.396,5.313,5.346,1362265.01,,,,,,6.623,6.636,6.475,6.491,1742486.51,0.1646,0.1649,0.1611,0.1622,14667533.0,15.19,15.21,14.9,14.91,588938.52
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,0.424,0.4317,0.421,0.4253,97517794.0,1795.12,1824.0,1789.82,1799.21,218101.0977,20.83,21.28,20.62,20.93,1553375.08,0.07168,0.07265,0.07111,0.07196,239907331.0,0.3646,0.373,0.3627,0.3711,41898265.4,8.72e-06,8.88e-06,8.64e-06,8.79e-06,1378289685706.0,5.347,5.448,5.31,5.347,1414347.84,,,,,,6.49,6.61,6.41,6.547,1193769.45,0.1622,0.1655,0.1607,0.1629,15771641.0,14.91,15.14,14.79,15.03,651517.07
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,0.4253,0.4304,0.4214,0.4273,263543031.0,1799.2,1846.7,1785.05,1816.2,388171.9261,20.93,21.52,20.6,20.99,2858317.83,0.07195,0.07368,0.07084,0.07191,501437549.0,0.371,0.3758,0.3657,0.3669,69018210.5,8.78e-06,8.92e-06,8.65e-06,8.79e-06,1752076011057.0,5.349,5.431,5.267,5.313,2109633.37,,,,,,6.547,6.711,6.453,6.635,2328720.13,0.163,0.1687,0.1608,0.1669,24295445.0,15.02,15.35,14.8,15.08,1309248.51
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,0.4273,0.443,0.4174,0.4425,357854908.0,1816.21,1832.64,1796.2,1824.21,311238.6786,20.98,21.13,20.43,20.67,2722401.44,0.0719,0.07325,0.07087,0.07275,356844405.0,0.3669,0.3704,0.3613,0.3682,66128494.6,8.79e-06,8.83e-06,8.67e-06,8.77e-06,1691962001915.0,5.313,5.337,5.232,5.296,1827920.88,,,,,,6.635,6.728,6.552,6.659,2297423.01,0.1668,0.1709,0.1647,0.1693,28339164.0,15.08,15.16,14.73,14.9,1044669.55
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,0.4426,0.4616,0.4375,0.4484,511331200.0,1824.21,1837.5,1783.68,1822.12,352097.9913,20.68,21.23,20.42,21.06,2614414.01,0.07276,0.07547,0.07228,0.07483,763341382.0,0.3683,0.3807,0.3645,0.3755,94403281.2,8.78e-06,8.85e-06,8.58e-06,8.77e-06,2223384388589.0,5.297,5.44,5.221,5.422,2843186.06,,,,,,6.658,6.812,6.552,6.758,3299636.01,0.1694,0.1739,0.1662,0.1722,38172578.0,14.91,15.3,14.61,15.17,1366340.39
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,0.4485,0.473,0.443,0.4596,420292099.0,1822.12,1831.92,1771.12,1800.56,293755.311,21.06,21.09,20.07,20.34,2624370.52,0.07484,0.07492,0.07161,0.07344,792415671.0,0.3755,0.3803,0.3658,0.3714,80420401.0,8.77e-06,8.83e-06,8.48e-06,8.7e-06,1990074700429.0,5.423,5.467,5.246,5.338,2885485.35,,,,,,6.758,6.767,6.428,6.531,2274544.86,0.1723,0.1725,0.163,0.1651,33864507.0,15.18,15.19,14.42,14.68,1392832.43
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,0.4597,0.4755,0.4573,0.4675,327924286.0,1800.56,1829.54,1796.81,1812.32,243116.4676,20.35,20.59,20.21,20.36,1214543.49,0.07344,0.07406,0.073,0.0735,335992593.0,0.3713,0.373,0.3658,0.3681,38723441.7,8.7e-06,8.74e-06,8.64e-06,8.67e-06,1055448508648.0,5.338,5.393,5.313,5.372,1832422.71,,,,,,6.531,6.555,6.458,6.51,1421337.78,0.1651,0.1675,0.1646,0.1648,22105921.0,14.68,14.84,14.56,14.68,850528.6
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,0.4674,0.4719,0.4618,0.4685,133085427.0,1812.31,1828.87,1807.06,1819.42,127754.4349,20.35,20.37,20.08,20.28,856718.98,0.07351,0.07389,0.07306,0.07361,203083357.0,0.3681,0.3683,0.3628,0.3662,44032296.2,8.68e-06,8.77e-06,8.63e-06,8.72e-06,757363955289.0,5.372,5.446,5.329,5.409,1506151.33,,,,,,6.51,6.543,6.471,6.503,757320.01,0.1649,0.1656,0.1637,0.1645,16017111.0,14.68,14.71,14.53,14.63,449868.14
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,0.4685,0.4706,0.455,0.4575,152105849.0,1819.42,1828.98,1797.21,1804.91,161517.8053,20.28,20.39,19.33,19.61,1976334.78,0.07362,0.074,0.07198,0.07212,313624488.0,0.3663,0.3676,0.3566,0.3602,39270367.4,8.72e-06,8.76e-06,8.47e-06,8.52e-06,1185236826488.0,5.409,5.433,5.242,5.273,1554875.25,,,,,,6.505,6.545,6.356,6.43,1279377.69,0.1645,0.1648,0.1603,0.1616,15839336.0,14.63,14.7,14.17,14.31,799580.25
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,0.4574,0.4674,0.4496,0.4618,289989578.0,1804.91,1828.27,1792.01,1817.35,237498.9423,19.61,20.03,19.28,19.53,2054927.32,0.07212,0.07402,0.07071,0.07291,461513189.0,0.3602,0.3741,0.356,0.3679,62447190.2,8.52e-06,9.02e-06,8.41e-06,8.79e-06,3420325497779.0,5.273,5.337,5.224,5.311,1716607.63,,,,,,6.43,6.608,6.334,6.533,2602323.99,0.1616,0.1625,0.1591,0.1612,17136842.0,14.31,14.79,14.08,14.68,1338597.29
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,0.4618,0.4672,0.4583,0.4651,270491006.0,1817.36,1872.5,1815.24,1854.05,396869.6097,19.52,20.18,19.42,20.02,2466255.33,0.07292,0.07396,0.07241,0.07289,334965527.0,0.3679,0.3757,0.3657,0.3704,47769860.8,8.78e-06,9.18e-06,8.78e-06,8.9e-06,2439852866035.0,5.312,5.45,5.29,5.401,1761134.4,,,,,,6.534,6.635,6.474,6.504,1751271.68,0.1613,0.1649,0.1609,0.1623,17260260.0,14.68,14.97,14.6,14.71,1082049.27
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,0.4651,0.4651,0.4457,0.453,334128026.0,1854.06,1854.09,1777.6,1799.89,420846.1445,20.02,20.07,18.66,19.22,2780601.57,0.07288,0.07289,0.06931,0.07064,630159786.0,0.3704,0.3706,0.3602,0.3638,57618648.9,8.9e-06,8.9e-06,8.39e-06,8.5e-06,2118807700326.0,5.401,5.405,5.196,5.252,2314581.38,,,,,,6.505,6.509,6.206,6.32,3090108.04,0.1624,0.1626,0.1538,0.1543,39127999.0,14.71,14.72,14.0,14.14,1527725.49
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,0.453,0.4551,0.4431,0.4538,190174437.0,1799.89,1818.81,1761.41,1805.6,350633.0089,19.22,19.58,18.77,19.25,1692742.89,0.07065,0.07116,0.06856,0.07088,486062691.0,0.3639,0.3648,0.355,0.3581,50137129.0,8.51e-06,8.68e-06,8.28e-06,8.5e-06,2258494837277.0,5.253,5.297,5.14,5.245,2043413.21,,,,,,6.321,6.345,6.164,6.278,1856294.47,0.1544,0.155,0.1495,0.1502,46721334.0,14.14,14.25,13.71,14.08,1411087.75
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,0.4538,0.4699,0.4524,0.4684,284645154.0,1805.61,1838.2,1796.99,1827.79,275690.6854,19.25,19.56,19.08,19.35,1034272.52,0.07087,0.07137,0.0703,0.07097,408192832.0,0.3582,0.3669,0.3535,0.3626,56982912.1,8.5e-06,8.64e-06,8.43e-06,8.54e-06,1688174763504.0,5.245,5.273,5.188,5.245,1672238.06,,,,,,6.279,6.458,6.235,6.344,1704644.17,0.1502,0.1511,0.1471,0.1499,27863028.0,14.08,14.39,13.96,14.33,1159336.18
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,0.4684,0.4792,0.4652,0.4714,178798933.0,1827.8,1836.12,1812.18,1829.89,138824.9406,19.35,20.54,19.33,20.43,1565995.03,0.07097,0.07344,0.0707,0.07255,369096577.0,0.3626,0.3674,0.3606,0.3667,30122750.7,8.54e-06,8.66e-06,8.5e-06,8.63e-06,789888515493.0,5.244,5.375,5.231,5.337,1923151.28,,,,,,6.344,6.441,6.327,6.438,1100851.23,0.1498,0.1518,0.1487,0.1505,21337838.0,14.33,14.62,14.26,14.56,866210.61
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,0.4714,0.4863,0.4699,0.482,166534206.0,1829.89,1918.65,1823.6,1908.64,378392.4371,20.42,21.19,20.29,20.81,2874459.57,0.07255,0.07396,0.07186,0.07352,434942386.0,0.3667,0.3846,0.3661,0.3828,80053076.5,8.63e-06,8.9e-06,8.59e-06,8.81e-06,2373421302586.0,5.336,5.561,5.316,5.502,2093452.08,,,,,,6.437,6.659,6.419,6.631,2028825.98,0.1504,0.154,0.1501,0.1531,29452362.0,14.56,15.06,14.24,14.89,1663810.9
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,0.482,0.4954,0.4761,0.4946,328535756.0,1908.64,1927.62,1873.65,1892.6,313593.4942,20.81,20.98,20.26,20.57,2222352.38,0.07353,0.074,0.07261,0.07313,310287767.0,0.3828,0.3863,0.3756,0.3786,66769379.2,8.81e-06,8.87e-06,8.68e-06,8.7e-06,1197899190383.0,5.502,5.539,5.414,5.459,1871798.74,,,,,,6.636,6.678,6.527,6.637,2236832.15,0.153,0.1544,0.1505,0.1515,28394015.0,14.9,14.98,14.35,14.48,1345784.55
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,0.4946,0.5293,0.4893,0.5205,662891231.0,1892.6,1917.0,1881.19,1900.59,272665.8402,20.57,21.4,20.46,21.25,3192653.91,0.07313,0.07346,0.07198,0.07231,465392836.0,0.3786,0.3834,0.3744,0.3779,70137418.8,8.7e-06,8.83e-06,8.62e-06,8.68e-06,1321028216203.0,5.459,5.53,5.407,5.442,2241581.42,,,,,,6.637,6.672,6.536,6.613,2395564.78,0.1515,0.1526,0.1488,0.1514,35345111.0,14.48,14.73,14.37,14.45,1193651.11
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,0.5205,0.528,0.5009,0.5166,440917044.0,1900.58,1907.13,1846.95,1873.63,319255.5681,21.25,21.33,20.37,20.81,2050625.96,0.07231,0.07268,0.07051,0.07165,377200792.0,0.3779,0.3807,0.37,0.3744,59998056.8,8.67e-06,8.71e-06,8.3e-06,8.59e-06,1749906585943.0,5.441,5.463,5.269,5.315,2704545.15,,,,,,6.611,6.636,6.396,6.478,2604021.56,0.1514,0.1526,0.1454,0.1477,31548102.0,14.44,14.46,13.96,14.11,1145769.56
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,0.5167,0.5167,0.5014,0.5065,320782418.0,1873.63,1889.2,1840.0,1861.78,270496.6097,20.82,20.98,20.41,20.49,1732297.47,0.07165,0.07219,0.07071,0.07142,337422502.0,0.3744,0.3758,0.3608,0.3644,93248479.9,8.58e-06,8.78e-06,8.43e-06,8.45e-06,1564590690358.0,5.315,5.335,5.187,5.206,2320022.58,,,,,,6.478,6.513,6.317,6.344,2163580.25,0.1478,0.1489,0.1446,0.1482,24153959.0,14.1,14.3,13.83,14.09,1037684.09
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,0.5065,0.5271,0.5033,0.5244,293048961.0,1861.78,1910.0,1847.51,1906.68,313004.0658,20.49,21.37,20.3,21.26,2068166.11,0.07143,0.07331,0.0709,0.07256,386392712.0,0.3644,0.3794,0.3619,0.3782,71763680.0,8.46e-06,8.74e-06,8.24e-06,8.6e-06,2163646344711.0,5.206,5.435,5.16,5.278,2814835.17,,,,,,6.344,6.481,6.306,6.45,2147074.04,0.1482,0.1525,0.1467,0.1516,23110072.0,14.09,14.57,13.96,14.49,1166756.42
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,0.5245,0.534,0.5144,0.5188,172139129.0,1906.69,1907.92,1881.6,1892.06,148818.2427,21.26,21.35,20.95,21.19,1130915.88,0.07257,0.07298,0.07217,0.0727,213922814.0,0.3782,0.3782,0.3729,0.3759,27741856.8,8.6e-06,8.7e-06,8.52e-06,8.59e-06,870629409238.0,5.277,5.341,5.24,5.341,1228101.12,,,,,,6.451,6.459,6.361,6.421,868599.69,0.1516,0.1522,0.1499,0.1508,13158512.0,14.49,14.6,14.39,14.58,728715.16
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,0.5188,0.547,0.5151,0.5359,250235168.0,1892.05,1914.63,1884.22,1890.01,172683.0119,21.19,22.3,21.03,21.82,2800007.16,0.07271,0.07334,0.07232,0.07249,273284700.0,0.376,0.3819,0.3748,0.3773,41513359.6,8.59e-06,8.69e-06,8.54e-06,8.6e-06,951138694722.0,5.341,5.384,5.306,5.314,1791577.75,,,,,,6.421,6.532,6.393,6.452,1209935.67,0.1507,0.1537,0.1498,0.1517,15954756.0,14.57,14.93,14.52,14.79,1070607.7
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,0.5359,0.5431,0.4867,0.509,616993814.0,1890.0,1890.63,1778.0,1810.5,555361.2683,21.83,22.06,19.03,20.0,6215040.24,0.07249,0.07269,0.06311,0.0664,1393290604.0,0.3773,0.3791,0.3467,0.3514,112815250.3,8.6e-06,8.66e-06,7.73e-06,7.97e-06,3565652713165.0,5.314,5.322,4.9,5.065,5436176.7,,,,,,6.45,6.492,5.961,6.054,4495305.78,0.1517,0.1521,0.131,0.1377,68092791.0,14.79,14.9,13.48,13.87,2829208.26
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,0.5089,0.5328,0.4952,0.53,458413458.0,1810.49,1898.29,1797.18,1884.64,491407.2174,20.01,20.7,19.23,20.38,4383534.14,0.0664,0.07199,0.06585,0.07025,1170265603.0,0.3514,0.3569,0.3365,0.3531,90606305.0,7.97e-06,8.24e-06,7.85e-06,8.18e-06,1806817463507.0,5.065,5.27,4.985,5.202,3042165.47,,,,,,6.054,6.312,6.003,6.261,3709908.32,0.1377,0.1385,0.1333,0.1373,48901894.0,13.87,14.67,13.81,14.62,1992149.85
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,0.53,0.5384,0.507,0.5183,467474175.0,1884.65,1897.8,1821.18,1832.13,429196.7064,20.38,20.53,18.5,18.64,3842270.95,0.07025,0.07032,0.06668,0.06728,687833819.0,0.353,0.3531,0.3177,0.3223,150728402.3,8.17e-06,8.2e-06,7.76e-06,7.88e-06,1788220513334.0,5.202,5.212,4.976,5.024,2788128.22,,,,,,6.261,6.269,5.829,5.917,2998801.55,0.1373,0.1373,0.124,0.1249,50513360.0,14.63,14.7,13.95,14.02,1702244.4
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,0.5183,0.5278,0.5156,0.5236,262982251.0,1832.12,1861.28,1828.31,1845.64,189270.4853,18.64,19.11,18.23,18.89,2669714.01,0.06728,0.0685,0.06698,0.06796,366934419.0,0.3223,0.3308,0.3198,0.3228,104686899.3,7.88e-06,8.01e-06,7.81e-06,7.94e-06,1080518137129.0,5.024,5.058,4.977,5.023,2253377.78,,,,,,5.919,6.036,5.883,5.995,1426456.09,0.125,0.1257,0.1209,0.1233,61459490.0,14.01,14.11,13.79,13.93,920454.95
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,0.5237,0.5418,0.5205,0.538,352068623.0,1845.65,1855.0,1827.0,1840.37,198324.3252,18.88,19.37,17.11,17.4,4755455.49,0.06796,0.07119,0.06729,0.06947,664528733.0,0.3229,0.324,0.2902,0.2951,246384470.8,7.94e-06,8.05e-06,7.81e-06,7.88e-06,1322737745993.0,5.023,5.07,4.93,4.982,1851425.12,,,,,,5.994,6.081,5.92,5.993,1267537.07,0.1233,0.1263,0.1217,0.1238,34203529.0,13.93,14.25,13.7,13.75,1330825.25
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,0.538,0.5388,0.472,0.5067,609302319.0,1840.37,1844.99,1715.03,1751.53,652324.6695,17.4,17.43,12.8,15.61,17211734.83,0.06947,0.07196,0.053,0.06175,2781711103.0,0.2951,0.2953,0.22,0.2747,757333075.3,7.88e-06,7.93e-06,5.43e-06,6.85e-06,12003560719162.0,4.982,4.986,4.2,4.517,11793308.25,,,,,,5.992,6.007,4.761,5.233,14028655.59,0.1239,0.1239,0.0901,0.1109,140770626.0,13.76,13.76,10.0,11.65,7634205.663
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,0.5067,0.5293,0.5027,0.5208,221202480.0,1751.52,1778.25,1738.72,1752.76,219956.2434,15.61,16.18,15.11,15.55,6064017.28,0.06175,0.06289,0.06092,0.06151,580462318.0,0.2748,0.28,0.259,0.272,262186505.2,6.86e-06,6.87e-06,6.54e-06,6.67e-06,2330156275065.0,4.516,4.553,4.424,4.523,2824128.89,,,,,,5.233,5.254,5.089,5.175,2454695.33,0.1109,0.1131,0.107,0.1107,33560679.0,11.65,11.81,11.44,11.58,1692031.53
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,0.5209,0.528,0.5086,0.5251,356547544.0,1752.77,1759.33,1720.0,1742.57,302132.4819,15.55,15.69,14.74,15.19,5195357.99,0.06152,0.0617,0.05975,0.06143,485251023.0,0.2719,0.2865,0.2648,0.2748,222382051.8,6.67e-06,6.7e-06,6.39e-06,6.66e-06,2017927256546.0,4.523,4.556,4.411,4.535,2692091.23,,,,,,5.175,5.198,5.003,5.16,2746808.8,0.1106,0.1134,0.1076,0.1127,37523395.0,11.58,11.61,11.16,11.52,1987087.75
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,0.5251,0.5658,0.5054,0.5192,771631184.0,1742.57,1770.13,1724.22,1740.12,284268.0018,15.19,16.0,14.76,15.04,4814274.27,0.06144,0.06284,0.06006,0.06175,469560125.0,0.2747,0.2896,0.2684,0.2752,156748499.8,6.66e-06,6.94e-06,6.6e-06,6.79e-06,1703564639892.0,4.535,4.721,4.495,4.627,2663019.47,,,,,,5.16,5.412,5.11,5.3,2495494.52,0.1127,0.117,0.1113,0.1129,34673276.0,11.52,12.08,11.43,11.8,1946941.54
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,0.5193,0.5205,0.461,0.4801,544396397.0,1740.12,1750.03,1630.43,1650.95,415847.327,15.03,15.37,14.06,14.48,3978891.53,0.06174,0.06219,0.05811,0.06038,642700404.0,0.2752,0.2773,0.256,0.2633,133531077.0,6.8e-06,6.94e-06,6.43e-06,6.56e-06,2458558326474.0,4.627,4.802,4.505,4.569,3575780.44,,,,,,5.299,5.507,5.142,5.25,3786780.65,0.113,0.1191,0.1104,0.1129,45841191.0,11.8,11.96,11.16,11.38,2059036.04
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,0.4802,0.4858,0.4663,0.4801,337742736.0,1650.95,1680.91,1626.01,1666.96,370774.7696,14.49,15.08,14.18,14.77,4700648.85,0.06038,0.062,0.05975,0.06153,534409612.0,0.2634,0.266,0.2525,0.262,140877163.2,6.55e-06,6.84e-06,6.5e-06,6.75e-06,1639582394358.0,4.568,4.62,4.272,4.374,7444659.22,,,,,,5.25,5.419,5.163,5.312,2895922.21,0.1129,0.1161,0.1076,0.1122,62207712.0,11.39,11.57,11.02,11.41,2323911.7
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,0.4801,0.4833,0.4558,0.4759,376661662.0,1666.96,1729.5,1649.86,1717.92,311734.5904,14.78,15.47,14.38,15.31,2809890.09,0.06154,0.06282,0.06069,0.06219,501181424.0,0.2621,0.2675,0.2535,0.2632,89417626.3,6.75e-06,6.87e-06,6.6e-06,6.83e-06,1493042477928.0,4.375,4.468,4.276,4.422,3261216.97,,,,,,5.312,5.398,5.128,5.324,2176359.41,0.1122,0.1178,0.1093,0.116,31240972.0,11.4,11.73,11.22,11.55,1210256.45
